TransactionID,OrderDate,StoreID,ProductID,CustomerID,SalesRepID,Quantity,UnitPrice,TotalAmount,DiscountAmount,NetSales
T08673,2024-03-18,S05,P029,C4111,SR13,2,55000,110000,11000.0,99000.0
T08674,2024-09-12,S05,P002,C0150,SR15,12,400000,4800000,480000.0,4320000.0
T08675,2024-01-08,S01,P045,C4443,SR03,1,85000,85000,0.0,85000.0
T08676,2024-06-20,S03,P025,C3402,SR08,5,85000,425000,0.0,425000.0
T08677,2024-10-14,S01,P028,C0493,SR03,1,18000,18000,0.0,18000.0
T08678,2024-05-23,S13,P046,C2801,SR39,2,150000,300000,0.0,300000.0
T08679,2024-04-01,S08,P006,C0028,SR24,2,120000,240000,24000.0,216000.0
T08680,2024-11-02,S14,P035,C4844,SR41,2,150000,300000,0.0,300000.0
T08681,2024-09-18,S06,P043,C0208,SR18,3,120000,360000,18000.0,342000.0
T08682,2024-07-19,S10,P036,C4453,SR29,5,45000,225000,0.0,225000.0
T08683,2024-11-20,S05,P016,C2198,SR13,3,180000,540000,27000.0,513000.0
T08684,2024-08-19,S01,P007,C4929,SR02,2,120000,240000,36000.0,204000.0
T08685,2024-05-20,S02,P005,C4777,SR04,1,200000,200000,0.0,200000.0
T08686,2024-04-08,S05,P004,C2788,SR14,5,85000,425000,42500.0,382500.0
T08687,2024-03-01,S06,P009,C1549,SR16,2,25000,50000,0.0,50000.0
T08688,2024-07-29,S06,P006,C1543,SR18,2,120000,240000,24000.0,216000.0
T08689,2024-09-30,S03,P020,C1259,SR07,4,220000,880000,176000.0,704000.0
T08690,2024-07-01,S05,P007,C1758,SR15,1,120000,120000,0.0,120000.0
T08691,2024-06-07,S03,P006,C3973,SR08,10,120000,1200000,180000.0,1020000.0
T08692,2024-09-14,S07,P014,C3038,SR19,12,120000,1440000,72000.0,1368000.0
T08693,2024-08-27,S05,P031,C0233,SR15,1,45000,45000,4500.0,40500.0
T08694,2024-04-01,S01,P030,C1687,SR03,5,22000,110000,0.0,110000.0
T08695,2024-03-27,S05,P009,C3666,SR14,2,25000,50000,5000.0,45000.0
T08696,2024-01-22,S04,P021,C0216,SR10,3,180000,540000,54000.0,486000.0
T08697,2024-12-06,S12,P010,C0242,SR36,14,5000,70000,7000.0,63000.0
T08698,2024-08-11,S11,P043,C1583,SR32,3,120000,360000,36000.0,324000.0
T08699,2024-03-07,S01,P007,C0021,SR01,5,120000,600000,0.0,600000.0
T08700,2024-10-28,S03,P032,C0134,SR08,2,38000,76000,3800.0,72200.0
T08701,2024-10-14,S08,P023,C0391,SR23,6,200000,1200000,60000.0,1140000.0
T08702,2024-08-28,S12,P053,C3902,SR36,5,90000,450000,22500.0,427500.0
T08703,2024-01-29,S03,P004,C3875,SR07,1,85000,85000,4250.0,80750.0
T08704,2024-06-02,S03,P044,C0038,SR09,1,180000,180000,9000.0,171000.0
T08705,2024-01-22,S06,P009,C2280,SR17,2,25000,50000,2500.0,47500.0
T08706,2024-06-16,S10,P003,C1182,SR30,2,180000,360000,18000.0,342000.0
T08707,2024-09-23,S04,P037,C4069,SR12,5,55000,275000,13750.0,261250.0
T08708,2024-05-10,S08,P008,C0427,SR24,4,150000,600000,0.0,600000.0
T08709,2024-10-07,S05,P029,C0248,SR13,1,55000,55000,5500.0,49500.0
T08710,2024-03-25,S15,P001,C0563,SR45,1,250000,250000,12500.0,237500.0
T08711,2024-05-22,S13,P001,C3636,SR39,1,250000,250000,12500.0,237500.0
T08712,2024-06-10,S10,P025,C3950,SR28,3,85000,255000,38250.0,216750.0
T08713,2024-12-02,S04,P010,C4280,SR10,5,5000,25000,0.0,25000.0
T08714,2024-02-14,S11,P010,C3000,SR33,5,5000,25000,0.0,25000.0
T08715,2024-10-03,S04,P031,C0097,SR10,1,45000,45000,0.0,45000.0
T08716,2024-03-01,S15,P025,C2662,SR43,3,85000,255000,0.0,255000.0
T08717,2024-02-24,S02,P020,C1486,SR06,5,220000,1100000,0.0,1100000.0
T08718,2024-03-11,S03,P027,C1501,SR08,2,25000,50000,5000.0,45000.0
T08719,2024-10-28,S07,P040,C0276,SR21,1,120000,120000,6000.0,114000.0
T08720,2024-05-28,S03,P004,C1230,SR07,3,85000,255000,25500.0,229500.0
T08721,2024-02-13,S07,P013,C3644,SR20,5,280000,1400000,140000.0,1260000.0
T08722,2024-11-15,S02,P001,C2183,SR04,3,250000,750000,0.0,750000.0
T08723,2024-02-16,S04,P047,C1253,SR11,2,95000,190000,0.0,190000.0
T08724,2024-03-04,S02,P005,C0222,SR06,4,200000,800000,0.0,800000.0
T08725,2024-06-18,S03,P023,C1464,SR08,5,200000,1000000,100000.0,900000.0
T08726,2024-03-13,S02,P004,C0931,SR06,4,85000,340000,0.0,340000.0
T08727,2024-09-03,S04,P001,C4225,SR10,10,250000,2500000,0.0,2500000.0
T08728,2024-10-04,S07,P018,C4415,SR21,4,80000,320000,0.0,320000.0
T08729,2024-10-31,S05,P024,C2957,SR15,5,65000,325000,0.0,325000.0
T08730,2024-01-29,S10,P017,C0090,SR28,5,220000,1100000,55000.0,1045000.0
T08731,2024-08-05,S02,P003,C0246,SR06,4,180000,720000,36000.0,684000.0
T08732,2024-12-02,S03,P001,C2443,SR09,2,250000,500000,25000.0,475000.0
T08733,2024-09-09,S03,P010,C2114,SR07,3,5000,15000,0.0,15000.0
T08734,2024-09-02,S05,P029,C2461,SR15,5,55000,275000,13750.0,261250.0
T08735,2024-10-09,S10,P053,C4914,SR28,1,90000,90000,4500.0,85500.0
T08736,2024-07-11,S08,P048,C4665,SR22,4,38000,152000,0.0,152000.0
T08737,2024-06-03,S04,P032,C0254,SR10,3,38000,114000,17100.0,96900.0
T08738,2024-01-19,S01,P007,C4351,SR03,1,120000,120000,0.0,120000.0
T08739,2024-05-12,S01,P055,C0734,SR01,1,85000,85000,0.0,85000.0
T08740,2024-08-22,S01,P006,C4693,SR02,4,120000,480000,48000.0,432000.0
T08741,2024-08-02,S06,P011,C3284,SR16,6,350000,2100000,105000.0,1995000.0
T08742,2024-01-03,S05,P043,C0719,SR13,5,120000,600000,0.0,600000.0
T08743,2024-08-23,S14,P030,C1147,SR40,13,22000,286000,14300.0,271700.0
T08744,2024-11-13,S07,P055,C3502,SR21,2,85000,170000,25500.0,144500.0
T08745,2024-04-03,S05,P002,C0914,SR15,1,400000,400000,0.0,400000.0
T08746,2024-11-06,S02,P002,C0814,SR05,1,400000,400000,0.0,400000.0
T08747,2024-10-23,S10,P044,C4125,SR29,1,180000,180000,0.0,180000.0
T08748,2024-12-23,S05,P017,C0825,SR15,5,220000,1100000,165000.0,935000.0
T08749,2024-02-28,S01,P001,C0468,SR02,5,250000,1250000,125000.0,1125000.0
T08750,2024-09-30,S01,P003,C3248,SR03,1,180000,180000,18000.0,162000.0
T08751,2024-10-08,S15,P048,C0030,SR45,1,38000,38000,3800.0,34200.0
T08752,2024-02-27,S03,P009,C0376,SR08,3,25000,75000,11250.0,63750.0
T08753,2024-02-16,S03,P007,C3352,SR09,9,120000,1080000,0.0,1080000.0
T08754,2024-08-05,S11,P005,C0060,SR31,1,200000,200000,0.0,200000.0
T08755,2024-11-13,S04,P012,C4354,SR10,1,200000,200000,10000.0,190000.0
T08756,2024-07-29,S05,P005,C0021,SR13,4,200000,800000,0.0,800000.0
T08757,2024-12-10,S02,P001,C3190,SR06,4,250000,1000000,50000.0,950000.0
T08758,2024-08-28,S05,P003,C4441,SR15,5,180000,900000,0.0,900000.0
T08759,2024-12-18,S01,P020,C3264,SR02,1,220000,220000,0.0,220000.0
T08760,2024-11-18,S03,P030,C4069,SR09,6,22000,132000,0.0,132000.0
T08761,2024-01-14,S04,P004,C1487,SR11,5,85000,425000,42500.0,382500.0
T08762,2024-04-16,S05,P029,C3796,SR14,1,55000,55000,0.0,55000.0
T08763,2024-11-28,S11,P046,C0088,SR33,1,150000,150000,22500.0,127500.0
T08764,2024-08-17,S12,P009,C2644,SR34,1,25000,25000,2500.0,22500.0
T08765,2024-06-29,S05,P012,C4481,SR14,1,200000,200000,0.0,200000.0
T08766,2024-04-24,S01,P002,C0330,SR03,3,400000,1200000,60000.0,1140000.0
T08767,2024-06-24,S09,P017,C0301,SR26,4,220000,880000,132000.0,748000.0
T08768,2024-02-12,S12,P023,C0098,SR35,2,200000,400000,60000.0,340000.0
T08769,2024-03-24,S02,P027,C0400,SR05,2,25000,50000,0.0,50000.0
T08770,2024-03-19,S01,P044,C3794,SR01,4,180000,720000,0.0,720000.0
T08771,2024-12-04,S12,P006,C4063,SR35,4,120000,480000,48000.0,432000.0
T08772,2024-06-24,S05,P018,C1248,SR15,11,80000,880000,132000.0,748000.0
T08773,2024-04-01,S03,P048,C0375,SR08,1,38000,38000,1900.0,36100.0
T08774,2024-12-22,S03,P020,C2967,SR08,5,220000,1100000,110000.0,990000.0
T08775,2024-03-18,S01,P045,C0499,SR02,2,85000,170000,34000.0,136000.0
T08776,2024-02-19,S02,P010,C4761,SR04,1,5000,5000,250.0,4750.0
T08777,2024-11-25,S05,P009,C2964,SR13,3,25000,75000,0.0,75000.0
T08778,2024-08-06,S01,P014,C4180,SR01,1,120000,120000,0.0,120000.0
T08779,2024-03-11,S03,P029,C1500,SR08,2,55000,110000,0.0,110000.0
T08780,2024-06-09,S05,P035,C2379,SR15,4,150000,600000,30000.0,570000.0
T08781,2024-12-25,S01,P043,C1337,SR02,2,120000,240000,0.0,240000.0
T08782,2024-08-27,S08,P019,C1814,SR24,3,280000,840000,0.0,840000.0
T08783,2024-06-04,S10,P025,C4959,SR29,5,85000,425000,0.0,425000.0
T08784,2024-02-01,S09,P016,C0178,SR26,5,180000,900000,45000.0,855000.0
T08785,2024-03-04,S11,P037,C2009,SR33,4,55000,220000,11000.0,209000.0
T08786,2024-02-26,S03,P007,C2208,SR08,1,120000,120000,0.0,120000.0
T08787,2024-07-31,S14,P052,C2076,SR40,3,120000,360000,18000.0,342000.0
T08788,2024-05-13,S02,P030,C3452,SR05,2,22000,44000,2200.0,41800.0
T08789,2024-01-02,S03,P053,C3348,SR08,1,90000,90000,0.0,90000.0
T08790,2024-02-14,S03,P024,C0589,SR07,2,65000,130000,0.0,130000.0
T08791,2024-12-10,S02,P007,C4848,SR05,2,120000,240000,0.0,240000.0
T08792,2024-10-10,S02,P017,C0282,SR05,5,220000,1100000,0.0,1100000.0
T08793,2024-04-16,S03,P004,C0487,SR09,11,85000,935000,46750.0,888250.0
T08794,2024-05-07,S07,P024,C4228,SR19,2,65000,130000,6500.0,123500.0
T08795,2024-08-21,S10,P019,C2249,SR28,5,280000,1400000,70000.0,1330000.0
T08796,2024-06-17,S02,P009,C0113,SR05,3,25000,75000,15000.0,60000.0
T08797,2024-05-24,S01,P037,C1457,SR01,1,55000,55000,0.0,55000.0
T08798,2024-01-29,S02,P052,C3832,SR05,5,120000,600000,30000.0,570000.0
T08799,2024-10-30,S03,P012,C0458,SR08,3,200000,600000,60000.0,540000.0
T08800,2024-07-01,S07,P050,C2885,SR21,2,65000,130000,0.0,130000.0
T08801,2024-11-04,S02,P039,C0117,SR06,3,42000,126000,6300.0,119700.0
T08802,2024-05-01,S04,P002,C3252,SR12,3,400000,1200000,120000.0,1080000.0
T08803,2024-07-15,S01,P022,C1110,SR01,4,150000,600000,0.0,600000.0
T08804,2024-01-23,S14,P020,C4488,SR40,2,220000,440000,22000.0,418000.0
T08805,2024-11-18,S06,P012,C2224,SR18,1,200000,200000,10000.0,190000.0
T08806,2024-08-07,S02,P009,C2323,SR05,5,25000,125000,0.0,125000.0
T08807,2024-01-20,S14,P006,C4119,SR42,4,120000,480000,24000.0,456000.0
T08808,2024-12-02,S03,P052,C2291,SR08,5,120000,600000,0.0,600000.0
T08809,2024-05-17,S01,P006,C2093,SR01,2,120000,240000,36000.0,204000.0
T08810,2024-07-01,S01,P003,C0449,SR01,2,180000,360000,0.0,360000.0
T08811,2024-12-02,S13,P042,C3072,SR38,4,35000,140000,14000.0,126000.0
T08812,2024-09-14,S06,P029,C3376,SR16,5,55000,275000,27500.0,247500.0
T08813,2024-10-17,S01,P031,C0231,SR03,9,45000,405000,40500.0,364500.0
T08814,2024-07-02,S10,P054,C2889,SR30,2,55000,110000,11000.0,99000.0
T08815,2024-03-11,S01,P016,C0331,SR03,3,180000,540000,54000.0,486000.0
T08816,2024-02-05,S02,P009,C4648,SR06,4,25000,100000,5000.0,95000.0
T08817,2024-10-06,S03,P042,C0600,SR08,4,35000,140000,0.0,140000.0
T08818,2024-10-28,S03,P005,C0138,SR07,5,200000,1000000,0.0,1000000.0
T08819,2024-02-23,S04,P034,C1822,SR10,5,180000,900000,45000.0,855000.0
T08820,2024-11-25,S04,P004,C0303,SR10,2,85000,170000,8500.0,161500.0
T08821,2024-07-28,S08,P019,C3458,SR23,5,280000,1400000,210000.0,1190000.0
T08822,2024-03-05,S07,P020,C3307,SR20,5,220000,1100000,55000.0,1045000.0
T08823,2024-01-02,S03,P010,C4530,SR09,1,5000,5000,250.0,4750.0
T08824,2024-07-15,S13,P001,C4464,SR37,11,250000,2750000,0.0,2750000.0
T08825,2024-08-05,S15,P030,C4571,SR45,5,22000,110000,11000.0,99000.0
T08826,2024-08-16,S04,P032,C4330,SR11,1,38000,38000,0.0,38000.0
T08827,2024-03-31,S03,P003,C1717,SR07,4,180000,720000,36000.0,684000.0
T08828,2024-08-05,S02,P009,C2788,SR04,4,25000,100000,0.0,100000.0
T08829,2024-06-05,S01,P008,C4091,SR01,3,150000,450000,0.0,450000.0
T08830,2024-09-03,S01,P002,C1885,SR03,13,400000,5200000,260000.0,4940000.0
T08831,2024-01-11,S05,P046,C0315,SR14,5,150000,750000,0.0,750000.0
T08832,2024-03-18,S01,P042,C2573,SR01,2,35000,70000,0.0,70000.0
T08833,2024-05-07,S06,P001,C0447,SR17,1,250000,250000,0.0,250000.0
T08834,2024-10-14,S13,P009,C0239,SR38,1,25000,25000,0.0,25000.0
T08835,2024-07-18,S13,P042,C2958,SR39,13,35000,455000,0.0,455000.0
T08836,2024-02-13,S03,P042,C1501,SR08,4,35000,140000,7000.0,133000.0
T08837,2024-08-12,S01,P005,C3732,SR01,5,200000,1000000,0.0,1000000.0
T08838,2024-05-31,S05,P004,C0685,SR14,4,85000,340000,17000.0,323000.0
T08839,2024-01-15,S01,P017,C2911,SR03,4,220000,880000,0.0,880000.0
T08840,2024-04-28,S13,P007,C4267,SR37,5,120000,600000,30000.0,570000.0
T08841,2024-02-16,S09,P006,C2082,SR27,5,120000,600000,90000.0,510000.0
T08842,2024-04-29,S02,P033,C0467,SR05,5,32000,160000,0.0,160000.0
T08843,2024-02-29,S01,P001,C1711,SR03,4,250000,1000000,0.0,1000000.0
T08844,2024-02-19,S01,P010,C3725,SR01,2,5000,10000,0.0,10000.0
T08845,2024-10-07,S02,P022,C0104,SR05,5,150000,750000,0.0,750000.0
T08846,2024-03-17,S08,P031,C0740,SR23,3,45000,135000,0.0,135000.0
T08847,2024-08-26,S07,P020,C1129,SR19,5,220000,1100000,0.0,1100000.0
T08848,2024-07-24,S05,P030,C0581,SR13,4,22000,88000,8800.0,79200.0
T08849,2024-03-11,S05,P031,C3917,SR13,4,45000,180000,18000.0,162000.0
T08850,2024-07-04,S02,P021,C4971,SR06,4,180000,720000,0.0,720000.0
T08851,2024-01-29,S02,P003,C1440,SR05,1,180000,180000,9000.0,171000.0
T08852,2024-07-22,S03,P001,C3282,SR08,3,250000,750000,37500.0,712500.0
T08853,2024-07-15,S02,P013,C0270,SR04,5,280000,1400000,70000.0,1330000.0
T08854,2024-06-13,S11,P005,C1118,SR31,5,200000,1000000,0.0,1000000.0
T08855,2024-08-24,S03,P003,C0291,SR07,1,180000,180000,0.0,180000.0
T08856,2024-12-30,S02,P007,C0154,SR06,1,120000,120000,0.0,120000.0
T08857,2024-06-14,S05,P010,C0479,SR14,4,5000,20000,1000.0,19000.0
T08858,2024-02-25,S03,P004,C2325,SR08,10,85000,850000,127500.0,722500.0
T08859,2024-12-23,S03,P007,C0435,SR07,5,120000,600000,0.0,600000.0
T08860,2024-06-04,S01,P031,C0389,SR03,2,45000,90000,9000.0,81000.0
T08861,2024-01-29,S04,P043,C0075,SR11,4,120000,480000,48000.0,432000.0
T08862,2024-07-01,S03,P002,C2905,SR09,2,400000,800000,120000.0,680000.0
T08863,2024-08-15,S06,P014,C2112,SR16,1,120000,120000,0.0,120000.0
T08864,2024-09-30,S01,P021,C3543,SR02,3,180000,540000,27000.0,513000.0
T08865,2024-11-28,S05,P031,C4618,SR15,2,45000,90000,0.0,90000.0
T08866,2024-02-19,S05,P007,C1716,SR14,3,120000,360000,18000.0,342000.0
T08867,2024-01-11,S09,P009,C2181,SR26,3,25000,75000,11250.0,63750.0
T08868,2024-11-06,S01,P031,C0451,SR03,1,45000,45000,4500.0,40500.0
T08869,2024-09-12,S07,P041,C4509,SR20,4,22000,88000,8800.0,79200.0
T08870,2024-07-30,S02,P014,C2592,SR06,2,120000,240000,0.0,240000.0
T08871,2024-09-17,S03,P003,C1395,SR07,5,180000,900000,0.0,900000.0
T08872,2024-03-19,S15,P010,C1887,SR45,3,5000,15000,0.0,15000.0
T08873,2024-03-21,S15,P004,C3842,SR43,3,85000,255000,0.0,255000.0
T08874,2024-11-21,S12,P006,C0745,SR35,1,120000,120000,12000.0,108000.0
T08875,2024-11-09,S11,P004,C1796,SR31,5,85000,425000,85000.0,340000.0
T08876,2024-11-25,S09,P032,C0051,SR25,5,38000,190000,0.0,190000.0
T08877,2024-09-27,S13,P031,C0212,SR39,1,45000,45000,0.0,45000.0
T08878,2024-02-13,S07,P051,C2224,SR20,3,75000,225000,22500.0,202500.0
T08879,2024-08-21,S02,P007,C0945,SR04,4,120000,480000,96000.0,384000.0
T08880,2024-08-27,S07,P051,C1264,SR21,4,75000,300000,15000.0,285000.0
T08881,2024-11-06,S15,P003,C3973,SR43,3,180000,540000,27000.0,513000.0
T08882,2024-01-19,S03,P015,C2360,SR07,2,550000,1100000,0.0,1100000.0
T08883,2024-07-08,S05,P053,C3373,SR15,5,90000,450000,45000.0,405000.0
T08884,2024-02-05,S01,P043,C4358,SR03,11,120000,1320000,66000.0,1254000.0
T08885,2024-07-11,S13,P008,C1571,SR38,2,150000,300000,45000.0,255000.0
T08886,2024-04-08,S01,P018,C1044,SR01,2,80000,160000,16000.0,144000.0
T08887,2024-01-05,S02,P006,C3069,SR05,1,120000,120000,0.0,120000.0
T08888,2024-01-05,S06,P002,C1534,SR16,3,400000,1200000,0.0,1200000.0
T08889,2024-04-04,S11,P036,C3526,SR32,15,45000,675000,67500.0,607500.0
T08890,2024-09-09,S01,P004,C0279,SR01,3,85000,255000,12750.0,242250.0
T08891,2024-01-11,S02,P018,C2752,SR06,2,80000,160000,24000.0,136000.0
T08892,2024-07-15,S13,P031,C4162,SR37,3,45000,135000,6750.0,128250.0
T08893,2024-06-06,S10,P011,C2556,SR29,4,350000,1400000,0.0,1400000.0
T08894,2024-07-08,S04,P028,C0439,SR12,5,18000,90000,0.0,90000.0
T08895,2024-05-01,S14,P019,C4237,SR40,4,280000,1120000,0.0,1120000.0
T08896,2024-04-22,S03,P026,C4282,SR09,2,15000,30000,3000.0,27000.0
T08897,2024-12-09,S12,P039,C3652,SR36,12,42000,504000,25200.0,478800.0
T08898,2024-07-23,S12,P023,C0145,SR35,12,200000,2400000,120000.0,2280000.0
T08899,2024-12-06,S01,P021,C3448,SR02,3,180000,540000,0.0,540000.0
T08900,2024-01-31,S05,P040,C1467,SR13,2,120000,240000,0.0,240000.0
T08901,2024-06-19,S11,P030,C2962,SR33,5,22000,110000,0.0,110000.0
T08902,2024-05-27,S07,P002,C0198,SR19,5,400000,2000000,100000.0,1900000.0
T08903,2024-01-22,S12,P007,C0981,SR35,3,120000,360000,18000.0,342000.0
T08904,2024-11-01,S01,P007,C0700,SR03,5,120000,600000,0.0,600000.0
T08905,2024-07-09,S07,P014,C0970,SR21,14,120000,1680000,0.0,1680000.0
T08906,2024-06-10,S03,P020,C2416,SR09,5,220000,1100000,0.0,1100000.0
T08907,2024-08-05,S01,P033,C2549,SR02,1,32000,32000,0.0,32000.0
T08908,2024-12-09,S15,P005,C4148,SR45,2,200000,400000,0.0,400000.0
T08909,2024-09-20,S01,P022,C0188,SR02,5,150000,750000,75000.0,675000.0
T08910,2024-03-08,S10,P009,C3699,SR29,5,25000,125000,0.0,125000.0
T08911,2024-03-25,S05,P001,C4904,SR13,4,250000,1000000,0.0,1000000.0
T08912,2024-11-11,S09,P030,C0477,SR25,2,22000,44000,0.0,44000.0
T08913,2024-02-19,S03,P053,C2064,SR08,4,90000,360000,0.0,360000.0
T08914,2024-09-02,S08,P041,C3254,SR22,10,22000,220000,0.0,220000.0
T08915,2024-07-04,S05,P014,C1145,SR14,11,120000,1320000,0.0,1320000.0
T08916,2024-06-13,S04,P027,C2311,SR12,3,25000,75000,7500.0,67500.0
T08917,2024-03-24,S07,P026,C0056,SR19,1,15000,15000,750.0,14250.0
T08918,2024-05-23,S05,P010,C0093,SR14,2,5000,10000,500.0,9500.0
T08919,2024-09-30,S05,P005,C0102,SR13,5,200000,1000000,100000.0,900000.0
T08920,2024-07-16,S11,P030,C0293,SR31,3,22000,66000,0.0,66000.0
T08921,2024-01-15,S01,P006,C0859,SR01,5,120000,600000,0.0,600000.0
T08922,2024-08-19,S08,P006,C0413,SR24,10,120000,1200000,60000.0,1140000.0
T08923,2024-01-12,S01,P010,C3386,SR03,2,5000,10000,0.0,10000.0
T08924,2024-01-14,S09,P031,C1041,SR26,1,45000,45000,4500.0,40500.0
T08925,2024-08-08,S01,P053,C0465,SR03,1,90000,90000,0.0,90000.0
T08926,2024-01-29,S03,P046,C4236,SR09,3,150000,450000,22500.0,427500.0
T08927,2024-03-11,S03,P003,C4570,SR09,1,180000,180000,0.0,180000.0
T08928,2024-06-17,S04,P033,C2296,SR12,1,32000,32000,0.0,32000.0
T08929,2024-03-04,S10,P013,C0278,SR30,1,280000,280000,0.0,280000.0
T08930,2024-02-26,S05,P053,C4397,SR15,1,90000,90000,0.0,90000.0
T08931,2024-05-19,S11,P001,C0222,SR31,1,250000,250000,25000.0,225000.0
T08932,2024-12-08,S14,P018,C0960,SR40,5,80000,400000,20000.0,380000.0
T08933,2024-04-18,S02,P021,C0653,SR05,10,180000,1800000,90000.0,1710000.0
T08934,2024-12-04,S05,P023,C0394,SR14,5,200000,1000000,50000.0,950000.0
T08935,2024-11-29,S10,P002,C3761,SR30,3,400000,1200000,0.0,1200000.0
T08936,2024-11-18,S04,P033,C4405,SR10,5,32000,160000,8000.0,152000.0
T08937,2024-08-13,S05,P038,C0435,SR15,5,38000,190000,9500.0,180500.0
T08938,2024-07-08,S05,P016,C0001,SR14,4,180000,720000,36000.0,684000.0
T08939,2024-08-06,S02,P024,C0757,SR05,5,65000,325000,32500.0,292500.0
T08940,2024-06-03,S03,P015,C0470,SR08,5,550000,2750000,0.0,2750000.0
T08941,2024-05-15,S02,P014,C2385,SR06,2,120000,240000,12000.0,228000.0
T08942,2024-01-17,S12,P017,C0106,SR34,11,220000,2420000,0.0,2420000.0
T08943,2024-09-05,S14,P052,C4966,SR40,3,120000,360000,0.0,360000.0
T08944,2024-06-18,S05,P009,C0363,SR15,4,25000,100000,5000.0,95000.0
T08945,2024-05-13,S06,P052,C2727,SR17,4,120000,480000,0.0,480000.0
T08946,2024-07-15,S02,P051,C4494,SR06,5,75000,375000,0.0,375000.0
T08947,2024-11-07,S15,P005,C0327,SR45,1,200000,200000,30000.0,170000.0
T08948,2024-04-26,S09,P029,C4474,SR25,4,55000,220000,11000.0,209000.0
T08949,2024-10-18,S11,P020,C0580,SR32,1,220000,220000,11000.0,209000.0
T08950,2024-10-09,S11,P007,C3034,SR31,1,120000,120000,0.0,120000.0
T08951,2024-04-18,S05,P003,C3670,SR13,1,180000,180000,0.0,180000.0
T08952,2024-01-12,S01,P009,C4259,SR01,5,25000,125000,0.0,125000.0
T08953,2024-04-08,S04,P010,C0116,SR12,2,5000,10000,0.0,10000.0
T08954,2024-10-06,S05,P011,C3466,SR13,5,350000,1750000,0.0,1750000.0
T08955,2024-03-16,S01,P041,C0401,SR02,3,22000,66000,13200.0,52800.0
T08956,2024-11-28,S13,P037,C0308,SR39,2,55000,110000,5500.0,104500.0
T08957,2024-11-06,S02,P017,C3051,SR04,1,220000,220000,0.0,220000.0
T08958,2024-02-29,S01,P036,C3208,SR03,3,45000,135000,6750.0,128250.0
T08959,2024-10-31,S07,P045,C3346,SR21,5,85000,425000,21250.0,403750.0
T08960,2024-09-09,S03,P010,C0412,SR08,2,5000,10000,0.0,10000.0
T08961,2024-08-06,S02,P006,C4241,SR06,2,120000,240000,12000.0,228000.0
T08962,2024-01-29,S03,P033,C3464,SR09,1,32000,32000,1600.0,30400.0
T08963,2024-10-11,S04,P016,C2337,SR12,4,180000,720000,72000.0,648000.0
T08964,2024-06-20,S02,P019,C4869,SR05,13,280000,3640000,182000.0,3458000.0
T08965,2024-09-09,S04,P048,C2222,SR11,4,38000,152000,7600.0,144400.0
T08966,2024-09-09,S05,P018,C0412,SR14,4,80000,320000,0.0,320000.0
T08967,2024-11-18,S14,P040,C0438,SR41,2,120000,240000,12000.0,228000.0
T08968,2024-04-26,S06,P010,C3488,SR17,8,5000,40000,4000.0,36000.0
T08969,2024-04-11,S01,P004,C2647,SR01,2,85000,170000,0.0,170000.0
T08970,2024-10-30,S12,P044,C2992,SR34,1,180000,180000,27000.0,153000.0
T08971,2024-02-18,S01,P035,C4000,SR02,2,150000,300000,0.0,300000.0
T08972,2024-01-26,S09,P007,C1449,SR27,4,120000,480000,0.0,480000.0
T08973,2024-10-14,S01,P006,C2024,SR01,5,120000,600000,0.0,600000.0
T08974,2024-04-23,S01,P002,C0424,SR01,4,400000,1600000,0.0,1600000.0
T08975,2024-05-21,S05,P040,C0209,SR14,12,120000,1440000,72000.0,1368000.0
T08976,2024-03-08,S10,P002,C4562,SR30,2,400000,800000,40000.0,760000.0
T08977,2024-08-07,S05,P009,C0240,SR15,1,25000,25000,0.0,25000.0
T08978,2024-05-03,S04,P038,C0022,SR12,5,38000,190000,28500.0,161500.0
T08979,2024-05-17,S12,P005,C1963,SR34,7,200000,1400000,140000.0,1260000.0
T08980,2024-10-28,S03,P020,C0078,SR09,2,220000,440000,22000.0,418000.0
T08981,2024-12-09,S03,P015,C1802,SR09,1,550000,550000,0.0,550000.0
T08982,2024-02-25,S02,P004,C4649,SR04,4,85000,340000,17000.0,323000.0
T08983,2024-02-23,S01,P002,C2394,SR01,3,400000,1200000,0.0,1200000.0
T08984,2024-05-30,S07,P032,C4747,SR19,2,38000,76000,11400.0,64600.0
T08985,2024-07-09,S05,P003,C3745,SR15,2,180000,360000,0.0,360000.0
T08986,2024-04-03,S03,P005,C4125,SR07,5,200000,1000000,0.0,1000000.0
T08987,2024-05-30,S11,P019,C0529,SR32,3,280000,840000,84000.0,756000.0
T08988,2024-11-12,S15,P003,C0146,SR45,4,180000,720000,0.0,720000.0
T08989,2024-08-28,S14,P002,C0134,SR40,5,400000,2000000,200000.0,1800000.0
T08990,2024-06-13,S11,P009,C1045,SR31,5,25000,125000,12500.0,112500.0
T08991,2024-03-15,S10,P037,C0563,SR28,3,55000,165000,0.0,165000.0
T08992,2024-06-11,S02,P009,C3075,SR04,4,25000,100000,0.0,100000.0
T08993,2024-01-19,S11,P005,C3891,SR32,1,200000,200000,0.0,200000.0
T08994,2024-12-30,S03,P012,C0438,SR09,7,200000,1400000,70000.0,1330000.0
T08995,2024-05-20,S01,P024,C0284,SR01,3,65000,195000,0.0,195000.0
T08996,2024-11-05,S03,P001,C4810,SR07,3,250000,750000,0.0,750000.0
T08997,2024-08-27,S05,P012,C0385,SR14,4,200000,800000,0.0,800000.0
